ORTHO,GPMATCH,LESSON,READING,WRITING
retenir,(r-R.e-%.t-t.e-#.n-n.i-i.r-R),19,1,0
retenu,(r-R.e-%.t-t.e-#.n-n.u-y),19,1,0
retirer,(r-R.e-%.t-t.i-i.r-R.er-e),46,1,0
retour,(r-R.e-%.t-t.ou-u.r-R),19,1,0
retourna,(r-R.e-%.t-t.ou-u.r-R.n-n.a-a),19,1,0
retourne,(r-R.e-%.t-t.ou-u.r-R.n-n.e-#),19,1,0
retraite,(r-R.e-%.t-t.r-R.ai-E.t-t.e-#),33,1,0
retrouva,(r-R.e-%.t-t.r-R.ou-u.v-v.a-a),19,1,0
retrouve,(r-R.e-%.t-t.r-R.ou-u.v-v.e-#),19,1,0
retrouvé,(r-R.e-%.t-t.r-R.ou-u.v-v.é-e),19,1,0
réunion,(r-R.é-e.u-y.n-n.i-j.on-§),26,1,0
réussi,(r-R.é-e.u-y.ss-s.i-i),11,1,0
réussir,(r-R.é-e.u-y.ss-s.i-i.r-R),11,1,0
revanche,(r-R.e-%.v-v.an-@.ch-S.e-#),30,1,0
rêve,(r-R.ê-E.v-v.e-#),23,1,0
réveil,(r-R.é-e.v-v.e-E.il-j),59,1,0
réveilla,(r-R.é-e.v-v.e-E.a-a),37,1,0
réveille,(r-R.é-e.v-v.e-E.e-#),37,1,0
réveillé,(r-R.é-e.v-v.e-E.é-e),37,1,0
revenir,(r-R.e-%.v-v.e-#.n-n.i-i.r-R),13,1,0
revenu,(r-R.e-%.v-v.e-#.n-n.u-y),13,1,0
rêver,(r-R.ê-E.v-v.er-e),46,1,0
revient,(r-R.e-%.v-v.ien-j5.t-#),47,1,0
révision,(r-R.é-e.v-v.i-i.s-z.i-j.on-§),45,1,0
revoir,(r-R.e-%.v-v.oi-wa.r-R),21,1,0
riant,(r-R.i-j.an-@.t-#),30,1,0
riche,(r-R.i-i.ch-S.e-#),16,1,0
rideau,(r-R.i-i.d-d.eau-o),49,1,0
rien,(r-R.ien-j5),47,1,0
rire,(r-R.i-i.r-R.e-#),13,1,0
risque,(r-R.i-i.s-s.qu-k.e-#),27,1,0
rivage,(r-R.i-i.v-v.a-a.g-Z.e-#),44,1,0
rive,(r-R.i-i.v-v.e-#),13,1,0
rivière,(r-R.i-i.v-v.i-j.è-E.r-R.e-#),23,1,0
riz,(r-R.i-i.z-#),54,1,0
robe,(r-R.o-O.b-b.e-#),24,1,0
robinet,(r-R.o-O.b-b.i-i.n-n.et-E),48,1,0
robot,(r-R.o-O.b-b.o-o.t-#),24,1,0
rocher,(r-R.o-O.ch-S.er-e),46,1,0
roi,(r-R.oi-wa),21,1,0
rôle,(r-R.ô-o.l-l.e-#),13,1,0
roman,(r-R.o-O.m-m.an-@),30,1,0
rond,(r-R.on-§.d-#),54,1,0
ronde,(r-R.on-§.d-d.e-#),26,1,0
rose,(r-R.o-o.s-z.e-#),45,1,0
rôti,(r-R.ô-o.t-t.i-i),19,1,0
roue,(r-R.ou-u.e-#),13,1,0
rouge,(r-R.ou-u.g-Z.e-#),44,1,0
roule,(r-R.ou-u.l-l.e-#),13,1,0
rouler,(r-R.ou-u.l-l.er-e),46,1,0
rousse,(r-R.ou-u.ss-s.e-#),13,1,0
route,(r-R.ou-u.t-t.e-#),19,1,0
royaume,(r-R.oy-waj.au-o.m-m.e-#),58,1,0
ruban,(r-R.u-y.b-b.an-@),30,1,0
ruche,(r-R.u-y.ch-S.e-#),16,1,0
rude,(r-R.u-y.d-d.e-#),18,1,0
rue,(r-R.u-y.e-#),13,1,0
ruisseau,(r-R.u-8.i-i.ss-s.eau-o),49,1,0
sa,(s-s.a-a),8,1,0
sable,(s-s.a-a.b-b.l-l.e-%),24,1,0
sac,(s-s.a-a.c-k),22,1,0
sage,(s-s.a-a.g-Z.e-#),44,1,0
saisir,(s-s.ai-e.s-z.i-i.r-R),45,1,0
saison,(s-s.ai-E.s-z.on-§),45,1,0
salade,(s-s.a-a.l-l.a-a.d-d.e-#),18,1,0
saladier,(s-s.a-a.l-l.a-a.d-d.i-j.er-e),46,1,0
sale,(s-s.a-a.l-l.e-#),13,1,0
salon,(s-s.a-a.l-l.on-§),26,1,0
salut,(s-s.a-a.l-l.u-y.t-#),13,1,0
samedi,(s-s.a-a.m-m.e-#.d-d.i-i),18,1,0
sanglier,(s-s.an-@.g-g.l-l.i-ij.er-e),46,1,0
sans,(s-s.an-@.s-#),30,1,0
santé,(s-s.an-@.t-t.é-e),30,1,0
sapin,(s-s.a-a.p-p.in-5),34,1,0
sauce,(s-s.au-o.c-s.e-#),38,1,0
sauf,(s-s.au-o.f-f),31,1,0
saut,(s-s.au-o.t-#),31,1,0
sauta,(s-s.au-o.t-t.a-a),31,1,0
sautant,(s-s.au-o.t-t.an-@.t-#),31,1,0
saute,(s-s.au-o.t-t.e-#),31,1,0
sauté,(s-s.au-o.t-t.é-e),31,1,0
sauter,(s-s.au-o.t-t.er-e),46,1,0
sauvage,(s-s.au-o.v-v.a-a.g-Z.e-#),44,1,0
sauve,(s-s.au-o.v-v.e-#),31,1,0
sauvé,(s-s.au-o.v-v.é-e),31,1,0
sauver,(s-s.au-o.v-v.er-e),46,1,0
savant,(s-s.a-a.v-v.an-@.t-#),30,1,0
savez,(s-s.a-a.v-v.ez-e),53,1,0
savoir,(s-s.a-a.v-v.oi-wa.r-R),21,1,0
savon,(s-s.a-a.v-v.on-§),26,1,0
score,(s-s.c-k.o-O.r-R.e-#),22,1,0
se,(s-s.e-%),8,1,0
seau,(s-s.eau-o),49,1,0
sec,(s-s.e-E.c-k),37,1,0
sèche,(s-s.è-E.ch-S.e-#),23,1,0
sécher,(s-s.é-e.ch-S.er-e),46,1,0
secoua,(s-s.e-%.c-k.ou-w.a-a),22,1,0
secoue,(s-s.e-%.c-k.ou-u.e-#),22,1,0
secours,(s-s.e-%.c-k.ou-u.r-R.s-#),22,1,0
secret,(s-s.e-%.c-k.r-R.et-E),48,1,0
sécurité,(s-s.é-e.c-k.u-y.r-R.i-i.t-t.é-e),22,1,0
seigneur,(s-s.ei-E.gn-N.eu-9.r-R),52,1,0
seize,(s-s.ei-E.z-z.e-#),35,1,0
séjour,(s-s.é-e.j-Z.ou-u.r-R),17,1,0
sel,(s-s.e-E.l-l),37,1,0
selon,(s-s.e-%.l-l.on-§),26,1,0
semaine,(s-s.e-%.m-m.ai-E.n-n.e-#),33,1,0
semblant,(s-s.em-@.b-b.l-l.an-@.t-#),40,1,0
semble,(s-s.em-@.b-b.l-l.e-%),40,1,0
semer,(s-s.e-%.m-m.er-e),46,1,0
sens,(s-s.en-@.s-#),29,1,0
sentier,(s-s.en-@.t-t.i-j.er-e),46,1,0
sentir,(s-s.en-@.t-t.i-i.r-R),29,1,0
sépare,(s-s.é-e.p-p.a-a.r-R.e-#),20,1,0
séparer,(s-s.é-e.p-p.a-a.r-R.er-e),46,1,0
sept,(s-s.e-E.p-#.t-t),54,1,0
séquence,(s-s.é-e.qu-k.en-@.c-s.e-#),38,1,0
sera,(s-s.e-#.r-R.a-a),13,1,0
serez,(s-s.e-#.r-R.ez-e),53,1,0
série,(s-s.é-e.r-R.i-i.e-#),13,1,0
sérieux,(s-s.é-e.r-R.i-j.eu-2.x-#),39,1,0
seront,(s-s.e-#.r-R.on-§.t-#),26,1,0
serpent,(s-s.e-E.r-R.p-p.en-@.t-#),37,1,0
servi,(s-s.e-E.r-R.v-v.i-i),37,1,0
service,(s-s.e-E.r-R.v-v.i-i.c-s.e-#),38,1,0
serviette,(s-s.e-E.r-R.v-v.i-j.e-E.tt-t.e-#),37,1,0
servir,(s-s.e-E.r-R.v-v.i-i.r-R),37,1,0
ses,(s-s.es-E),28,1,0
seuil,(s-s.eu-9.il-j),59,1,0
seul,(s-s.eu-9.l-l),39,1,0
sévère,(s-s.é-e.v-v.è-E.r-R.e-#),23,1,0
si,(s-s.i-i),8,1,0
siècle,(s-s.i-j.è-E.c-k.l-l.e-%),23,1,0
siège,(s-s.i-j.è-E.g-Z.e-#),44,1,0
sieste,(s-s.i-j.e-E.s-s.t-t.e-#),37,1,0
siffle,(s-s.i-i.ff-f.l-l.e-%),15,1,0
sifflet,(s-s.i-i.ff-f.l-l.et-E),48,1,0
signal,(s-s.i-i.gn-N.a-a.l-l),52,1,0
signe,(s-s.i-i.gn-N.e-#),52,1,0
signifie,(s-s.i-i.gn-N.i-i.f-f.i-i.e-#),52,1,0
silence,(s-s.i-i.l-l.en-@.c-s.e-#),38,1,0
simple,(s-s.im-5.p-p.l-l.e-%),43,1,0
singe,(s-s.in-5.g-Z.e-#),44,1,0
sinon,(s-s.i-i.n-n.on-§),26,1,0
sire,(s-s.i-i.r-R.e-#),13,1,0
sirène,(s-s.i-i.r-R.è-E.n-n.e-#),23,1,0
sirop,(s-s.i-i.r-R.o-o.p-#),54,1,0
situé,(s-s.i-i.t-t.u-8.é-e),19,1,0
ski,(s-s.k-k.i-i),32,1,0
société,(s-s.o-O.c-s.i-j.é-e.t-t.é-e),38,1,0
soeur,(s-s.oeu-9.r-R),55,1,0
soi,(s-s.oi-wa),21,1,0
soif,(s-s.oi-wa.f-f),21,1,0
soigne,(s-s.oi-wa.gn-N.e-#),52,1,0
soigner,(s-s.oi-wa.gn-N.er-e),52,1,0
soin,(s-s.oin-w5),36,1,0
soir,(s-s.oi-wa.r-R),21,1,0
soirée,(s-s.oi-wa.r-R.é-e.e-#),21,1,0
sol,(s-s.o-O.l-l),8,1,0
soldat,(s-s.o-O.l-l.d-d.a-a.t-#),18,1,0
soleil,(s-s.o-O.l-l.e-E.il-j),59,1,0
solide,(s-s.o-O.l-l.i-i.d-d.e-#),18,1,0
solution,(s-s.o-O.l-l.u-y.t-s.i-j.on-§),56,1,0
sombre,(s-s.om-§.b-b.r-R.e-%),42,1,0
somme,(s-s.o-O.mm-m.e-#),13,1,0
sommeil,(s-s.o-O.mm-m.e-E.il-j),59,1,0
sommet,(s-s.o-O.mm-m.et-E),48,1,0
son,(s-s.on-§),26,1,0
sonne,(s-s.o-O.nn-n.e-#),13,1,0
sonner,(s-s.o-O.nn-n.er-e),46,1,0
sonnette,(s-s.o-O.nn-n.e-E.tt-t.e-#),37,1,0
sorcier,(s-s.o-O.r-R.c-s.i-j.er-e),46,1,0
sorcière,(s-s.o-O.r-R.c-s.i-j.è-E.r-R.e-#),38,1,0
sort,(s-s.o-O.r-R.t-#),13,1,0
sortant,(s-s.o-O.r-R.t-t.an-@.t-#),30,1,0
sorte,(s-s.o-O.r-R.t-t.e-#),19,1,0
sorti,(s-s.o-O.r-R.t-t.i-i),19,1,0
sortir,(s-s.o-O.r-R.t-t.i-i.r-R),19,1,0
souci,(s-s.ou-u.c-s.i-i),38,1,0
soucoupe,(s-s.ou-u.c-k.ou-u.p-p.e-#),22,1,0
soudain,(s-s.ou-u.d-d.ain-5),34,1,0
souffla,(s-s.ou-u.ff-f.l-l.a-a),15,1,0
souffle,(s-s.ou-u.ff-f.l-l.e-%),15,1,0
souffler,(s-s.ou-u.ff-f.l-l.er-e),46,1,0
souleva,(s-s.ou-u.l-l.e-#.v-v.a-a),13,1,0
soulève,(s-s.ou-u.l-l.è-E.v-v.e-#),23,1,0
soulever,(s-s.ou-u.l-l.e-#.v-v.er-e),46,1,0
souligne,(s-s.ou-u.l-l.i-i.gn-N.e-#),52,1,0
souligné,(s-s.ou-u.l-l.i-i.gn-N.é-e),52,1,0
soupe,(s-s.ou-u.p-p.e-#),20,1,0
soupir,(s-s.ou-u.p-p.i-i.r-R),20,1,0
souple,(s-s.ou-u.p-p.l-l.e-%),20,1,0
source,(s-s.ou-u.r-R.c-s.e-#),38,1,0
sourd,(s-s.ou-u.r-R.d-#),54,1,0
souriant,(s-s.ou-u.r-R.i-j.an-@.t-#),30,1,0
sourire,(s-s.ou-u.r-R.i-i.r-R.e-#),13,1,0
souris,(s-s.ou-u.r-R.i-i.s-#),13,1,0
sous,(s-s.ou-u.s-#),13,1,0
souvenir,(s-s.ou-u.v-v.e-#.n-n.i-i.r-R),13,1,0
souvent,(s-s.ou-u.v-v.en-@.t-#),29,1,0
spécial,(s-s.p-p.é-e.c-s.i-j.a-a.l-l),38,1,0
sport,(s-s.p-p.o-O.r-R.t-#),20,1,0
stade,(s-s.t-t.a-a.d-d.e-#),19,1,0
station,(s-s.t-t.a-a.t-s.i-j.on-§),56,1,0
stop,(s-s.t-t.o-O.p-p),20,1,0
stylo,(s-s.t-t.y-i.l-l.o-o),19,1,0
su,(s-s.u-y),8,1,0
succès,(s-s.u-y.c-k.c-s.è-E.s-#),38,1,0
sucre,(s-s.u-y.c-k.r-R.e-%),22,1,0
sud,(s-s.u-y.d-d),18,1,0
sueur,(s-s.u-8.eu-9.r-R),39,1,0
suffit,(s-s.u-y.ff-f.i-i.t-#),15,1,0
suit,(s-s.u-8.i-i.t-#),13,1,0
suite,(s-s.u-8.i-i.t-t.e-#),19,1,0
suivant,(s-s.u-8.i-i.v-v.an-@.t-#),30,1,0
suivante,(s-s.u-8.i-i.v-v.an-@.t-t.e-#),30,1,0
suivi,(s-s.u-8.i-i.v-v.i-i),10,1,0
suivre,(s-s.u-8.i-i.v-v.r-R.e-%),11,1,0
sujet,(s-s.u-y.j-Z.et-E),48,1,0
superbe,(s-s.u-y.p-p.e-E.r-R.b-b.e-#),37,1,0
sur,(s-s.u-y.r-R),11,1,0
sûrement,(s-s.û-y.r-R.e-#.m-m.en-@.t-#),29,1,0
surface,(s-s.u-y.r-R.f-f.a-a.c-s.e-#),38,1,0
surprise,(s-s.u-y.r-R.p-p.r-R.i-i.s-z.e-#),45,1,0
surtout,(s-s.u-y.r-R.t-t.ou-u.t-#),19,1,0
synonyme,(s-s.y-i.n-n.o-O.n-n.y-i.m-m.e-#),13,1,0
système,(s-s.y-i.s-s.t-t.è-E.m-m.e-#),23,1,0
ta,(t-t.a-a),19,1,0
table,(t-t.a-a.b-b.l-l.e-%),24,1,0
tableau,(t-t.a-a.b-b.l-l.eau-o),49,1,0
tablier,(t-t.a-a.b-b.l-l.i-ij.er-e),46,1,0
tabouret,(t-t.a-a.b-b.ou-u.r-R.et-E),48,1,0
tache,(t-t.a-a.ch-S.e-#),19,1,0
taille,(t-t.a-a.e-#),19,1,0
tambour,(t-t.am-@.b-b.ou-u.r-R),41,1,0
tant,(t-t.an-@.t-#),30,1,0
tante,(t-t.an-@.t-t.e-#),30,1,0
tantôt,(t-t.an-@.t-t.ô-o.t-#),30,1,0
tape,(t-t.a-a.p-p.e-#),20,1,0
tapis,(t-t.a-a.p-p.i-i.s-#),20,1,0
tard,(t-t.a-a.r-R.d-#),54,1,0
tarte,(t-t.a-a.r-R.t-t.e-#),19,1,0
tasse,(t-t.a-a.ss-s.e-#),19,1,0
taupe,(t-t.au-o.p-p.e-#),31,1,0
taureau,(t-t.au-O.r-R.eau-o),49,1,0
taxi,(t-t.a-a.x-ks.i-i),51,1,0
te,(t-t.e-%),19,1,0
tel,(t-t.e-E.l-l),37,1,0
télé,(t-t.é-e.l-l.é-e),19,1,0
téléphone,(t-t.é-e.l-l.é-e.o-O.n-n.e-#),19,1,0
télévision,(t-t.é-e.l-l.é-e.v-v.i-i.s-z.i-j.on-§),45,1,0
tempête,(t-t.em-@.p-p.ê-E.t-t.e-#),40,1,0
tendre,(t-t.en-@.d-d.r-R.e-%),29,1,0
tenez,(t-t.e-%.n-n.ez-e),53,1,0
tenir,(t-t.e-%.n-n.i-i.r-R),19,1,0
tennis,(t-t.e-e.nn-n.i-i.s-s),37,1,0
tente,(t-t.en-@.t-t.e-#),29,1,0
termine,(t-t.e-E.r-R.m-m.i-i.n-n.e-#),37,1,0
terminé,(t-t.e-E.r-R.m-m.i-i.n-n.é-e),37,1,0
terminer,(t-t.e-E.r-R.m-m.i-i.n-n.er-e),46,1,0
terrain,(t-t.e-E.rr-R.ain-5),37,1,0
terre,(t-t.e-E.rr-R.e-#),37,1,0
terreur,(t-t.e-E.rr-R.eu-9.r-R),39,1,0
terrible,(t-t.e-E.rr-R.i-i.b-b.l-l.e-%),37,1,0
terrier,(t-t.e-E.rr-R.i-j.er-e),46,1,0
tes,(t-t.es-E),28,1,0
têtard,(t-t.ê-E.t-t.a-a.r-R.d-#),54,1,0
tête,(t-t.ê-E.t-t.e-#),23,1,0
texte,(t-t.e-E.x-ks.t-t.e-#),51,1,0
thé,(t-t.h-#.é-e),50,1,0
tiède,(t-t.i-j.è-E.d-d.e-#),23,1,0
tige,(t-t.i-i.g-Z.e-#),44,1,0
tigre,(t-t.i-i.g-g.r-R.e-%),25,1,0
timbre,(t-t.im-5.b-b.r-R.e-%),43,1,0
timide,(t-t.i-i.m-m.i-i.d-d.e-#),19,1,0
tir,(t-t.i-i.r-R),19,1,0
tira,(t-t.i-i.r-R.a-a),19,1,0
tirant,(t-t.i-i.r-R.an-@.t-#),30,1,0
tiré,(t-t.i-i.r-R.é-e),19,1,0
tirer,(t-t.i-i.r-R.er-e),46,1,0
tiroir,(t-t.i-i.r-R.oi-wa.r-R),21,1,0
tissu,(t-t.i-i.ss-s.u-y),19,1,0
titre,(t-t.i-i.t-t.r-R.e-%),19,1,0
toc,(t-t.o-O.c-k),22,1,0
toi,(t-t.oi-wa),21,1,0
toile,(t-t.oi-wa.l-l.e-#),21,1,0
toilette,(t-t.oi-wa.l-l.e-E.tt-t.e-#),37,1,0
tomate,(t-t.o-O.m-m.a-a.t-t.e-#),19,1,0
tomba,(t-t.om-§.b-b.a-a),42,1,0
tombe,(t-t.om-§.b-b.e-#),42,1,0
tombé,(t-t.om-§.b-b.é-e),42,1,0
tomber,(t-t.om-§.b-b.er-e),46,1,0
ton,(t-t.on-§),26,1,0
tonnerre,(t-t.o-O.nn-n.e-E.rr-R.e-#),37,1,0
torrent,(t-t.o-O.rr-R.en-@.t-#),29,1,0
tort,(t-t.o-O.r-R.t-#),19,1,0
tortue,(t-t.o-O.r-R.t-t.u-y.e-#),19,1,0
tôt,(t-t.ô-o.t-#),19,1,0
total,(t-t.o-O.t-t.a-a.l-l),19,1,0
touche,(t-t.ou-u.ch-S.e-#),19,1,0
touché,(t-t.ou-u.ch-S.é-e),19,1,0
toucher,(t-t.ou-u.ch-S.er-e),46,1,0
toujours,(t-t.ou-u.j-Z.ou-u.r-R.s-#),19,1,0
tour,(t-t.ou-u.r-R),19,1,0
tourna,(t-t.ou-u.r-R.n-n.a-a),19,1,0
tournant,(t-t.ou-u.r-R.n-n.an-@.t-#),30,1,0
tourne,(t-t.ou-u.r-R.n-n.e-#),19,1,0
tourner,(t-t.ou-u.r-R.n-n.er-e),46,1,0
tout,(t-t.ou-u.t-#),19,1,0
toute,(t-t.ou-u.t-t.e-#),19,1,0
toutou,(t-t.ou-u.t-t.ou-u),19,1,0
trace,(t-t.r-R.a-a.c-s.e-#),38,1,0
tracteur,(t-t.r-R.a-a.c-k.t-t.eu-9.r-R),39,1,0
train,(t-t.r-R.ain-5),34,1,0
traîneau,(t-t.r-R.aî-E.n-n.eau-o),49,1,0
trajet,(t-t.r-R.a-a.j-Z.et-E),48,1,0
travail,(t-t.r-R.a-a.v-v.a-a.il-j),59,1,0
travers,(t-t.r-R.a-a.v-v.e-E.r-R.s-#),37,1,0
traversa,(t-t.r-R.a-a.v-v.e-E.r-R.s-s.a-a),37,1,0
traverse,(t-t.r-R.a-a.v-v.e-E.r-R.s-s.e-#),37,1,0
traversé,(t-t.r-R.a-a.v-v.e-E.r-R.s-s.é-e),37,1,0
tremble,(t-t.r-R.em-@.b-b.l-l.e-%),40,1,0
trembler,(t-t.r-R.em-@.b-b.l-l.er-e),46,1,0
trente,(t-t.r-R.en-@.t-t.e-#),29,1,0
très,(t-t.r-R.è-E.s-#),23,1,0
trésor,(t-t.r-R.é-e.s-z.o-O.r-R),45,1,0
tribu,(t-t.r-R.i-i.b-b.u-y),24,1,0
tricot,(t-t.r-R.i-i.c-k.o-o.t-#),22,1,0
triste,(t-t.r-R.i-i.s-s.t-t.e-#),19,1,0
trois,(t-t.r-R.oi-wa.s-#),21,1,0
trompe,(t-t.r-R.om-§.p-p.e-#),42,1,0
tromper,(t-t.r-R.om-§.p-p.er-e),46,1,0
tronc,(t-t.r-R.on-§.c-#),54,1,0
trop,(t-t.r-R.o-o.p-#),54,1,0
trotte,(t-t.r-R.o-O.tt-t.e-#),19,1,0
trottoir,(t-t.r-R.o-O.tt-t.oi-wa.r-R),21,1,0
trou,(t-t.r-R.ou-u),19,1,0
troupe,(t-t.r-R.ou-u.p-p.e-#),20,1,0
troupeau,(t-t.r-R.ou-u.p-p.eau-o),49,1,0
trousse,(t-t.r-R.ou-u.ss-s.e-#),19,1,0
trouva,(t-t.r-R.ou-u.v-v.a-a),19,1,0
trouve,(t-t.r-R.ou-u.v-v.e-#),19,1,0
trouvé,(t-t.r-R.ou-u.v-v.é-e),19,1,0
trouver,(t-t.r-R.ou-u.v-v.er-e),46,1,0
tu,(t-t.u-y),19,1,0
tube,(t-t.u-y.b-b.e-#),24,1,0
tulipe,(t-t.u-y.l-l.i-i.p-p.e-#),20,1,0
tunnel,(t-t.u-y.nn-n.e-E.l-l),37,1,0
type,(t-t.y-i.p-p.e-#),20,1,0
un,(un-1),14,1,0
une,(u-y.n-n.e-#),13,1,0
unique,(u-y.n-n.i-i.qu-k.e-#),27,1,0
unité,(u-y.n-n.i-i.t-t.é-e),19,1,0
usine,(u-y.s-z.i-i.n-n.e-#),45,1,0
utile,(u-y.t-t.i-i.l-l.e-#),19,1,0
utilise,(u-y.t-t.i-i.l-l.i-i.s-z.e-#),45,1,0
utilisé,(u-y.t-t.i-i.l-l.i-i.s-z.é-e),45,1,0
utiliser,(u-y.t-t.i-i.l-l.i-i.s-z.er-e),46,1,0
va,(v-v.a-a),10,1,0
vacarme,(v-v.a-a.c-k.a-a.r-R.m-m.e-#),22,1,0
vache,(v-v.a-a.ch-S.e-#),16,1,0
vague,(v-v.a-a.gu-g.e-#),25,1,0
vaisseau,(v-v.ai-E.ss-s.eau-o),49,1,0
valeur,(v-v.a-a.l-l.eu-9.r-R),39,1,0
valise,(v-v.a-a.l-l.i-i.s-z.e-#),45,1,0
vallée,(v-v.a-a.ll-l.é-e.e-#),13,1,0
vanille,(v-v.a-a.n-n.ill-ij.e-#),54,1,0
vapeur,(v-v.a-a.p-p.eu-9.r-R),39,1,0
varie,(v-v.a-a.r-R.i-i.e-#),13,1,0
vase,(v-v.a-a.s-z.e-#),45,1,0
vaste,(v-v.a-a.s-s.t-t.e-#),19,1,0
veau,(v-v.eau-o),49,1,0
vécu,(v-v.é-e.c-k.u-y),22,1,0
veille,(v-v.e-E.e-#),37,1,0
vélo,(v-v.é-e.l-l.o-o),10,1,0
velours,(v-v.e-%.l-l.ou-u.r-R.s-#),13,1,0
vendre,(v-v.en-@.d-d.r-R.e-%),29,1,0
vendredi,(v-v.en-@.d-d.r-R.e-%.d-d.i-i),29,1,0
venez,(v-v.e-%.n-n.ez-e),53,1,0
venir,(v-v.e-%.n-n.i-i.r-R),13,1,0
vent,(v-v.en-@.t-#),29,1,0
ventre,(v-v.en-@.t-t.r-R.e-%),29,1,0
venu,(v-v.e-%.n-n.u-y),13,1,0
ver,(v-v.e-E.r-R),37,1,0
verbal,(v-v.e-E.r-R.b-b.a-a.l-l),37,1,0
verbe,(v-v.e-E.r-R.b-b.e-#),37,1,0
vérifie,(v-v.é-e.r-R.i-i.f-f.i-i.e-#),15,1,0
vérifier,(v-v.é-e.r-R.i-i.f-f.i-j.er-e),46,1,0
vérité,(v-v.é-e.r-R.i-i.t-t.é-e),19,1,0
verra,(v-v.e-E.rr-R.a-a),37,1,0
verre,(v-v.e-E.rr-R.e-#),37,1,0
verrez,(v-v.e-E.rr-R.ez-e),53,1,0
verse,(v-v.e-E.r-R.s-s.e-#),37,1,0
verser,(v-v.e-E.r-R.s-s.er-e),46,1,0
verte,(v-v.e-E.r-R.t-t.e-#),37,1,0
veste,(v-v.e-E.s-s.t-t.e-#),37,1,0
vêtement,(v-v.ê-E.t-t.e-#.m-m.en-@.t-#),29,1,0
veut,(v-v.eu-2.t-#),39,1,0
viande,(v-v.i-j.an-@.d-d.e-#),30,1,0
victime,(v-v.i-i.c-k.t-t.i-i.m-m.e-#),22,1,0
vide,(v-v.i-i.d-d.e-#),18,1,0
vie,(v-v.i-i.e-#),13,1,0
vieil,(v-v.i-j.e-E.il-j),59,1,0
viendra,(v-v.ien-j5.d-d.r-R.a-a),47,1,0
vienne,(v-v.i-j.e-E.nn-n.e-#),37,1,0
vient,(v-v.ien-j5.t-#),47,1,0
vif,(v-v.i-i.f-f),15,1,0
vignette,(v-v.i-i.gn-N.e-E.tt-t.e-#),52,1,0
village,(v-v.i-i.ll-l.a-a.g-Z.e-#),44,1,0
ville,(v-v.i-i.ll-l.e-#),13,1,0
vin,(v-v.in-5),34,1,0
violent,(v-v.i-j.o-O.l-l.en-@.t-#),29,1,0
violette,(v-v.i-j.o-O.l-l.e-E.tt-t.e-#),37,1,0
violon,(v-v.i-j.o-O.l-l.on-§),26,1,0
vipère,(v-v.i-i.p-p.è-E.r-R.e-#),23,1,0
virage,(v-v.i-i.r-R.a-a.g-Z.e-#),44,1,0
virgule,(v-v.i-i.r-R.g-g.u-y.l-l.e-#),25,1,0
visage,(v-v.i-i.s-z.a-a.g-Z.e-#),45,1,0
visite,(v-v.i-i.s-z.i-i.t-t.e-#),45,1,0
visiter,(v-v.i-i.s-z.i-i.t-t.er-e),46,1,0
vite,(v-v.i-i.t-t.e-#),19,1,0
vitesse,(v-v.i-i.t-t.e-E.ss-s.e-#),37,1,0
vitre,(v-v.i-i.t-t.r-R.e-%),19,1,0
vitrine,(v-v.i-i.t-t.r-R.i-i.n-n.e-#),19,1,0
vivant,(v-v.i-i.v-v.an-@.t-#),30,1,0
vive,(v-v.i-i.v-v.e-#),13,1,0
vivement,(v-v.i-i.v-v.e-#.m-m.en-@.t-#),29,1,0
vivre,(v-v.i-i.v-v.r-R.e-%),11,1,0
voici,(v-v.oi-wa.c-s.i-i),38,1,0
voilà,(v-v.oi-wa.l-l.à-a),21,1,0
voile,(v-v.oi-wa.l-l.e-#),21,1,0
voilier,(v-v.oi-wa.l-l.i-j.er-e),46,1,0
voir,(v-v.oi-wa.r-R),21,1,0
voisin,(v-v.oi-wa.s-z.in-5),45,1,0
voisine,(v-v.oi-wa.s-z.i-i.n-n.e-#),45,1,0
voiture,(v-v.oi-wa.t-t.u-y.r-R.e-#),21,1,0
voix,(v-v.oi-wa.x-#),21,1,0
vol,(v-v.o-O.l-l),10,1,0
volant,(v-v.o-O.l-l.an-@.t-#),30,1,0
volcan,(v-v.o-O.l-l.c-k.an-@),30,1,0
volé,(v-v.o-O.l-l.é-e),10,1,0
voler,(v-v.o-O.l-l.er-e),46,1,0
voleur,(v-v.o-O.l-l.eu-9.r-R),39,1,0
volonté,(v-v.o-O.l-l.on-§.t-t.é-e),26,1,0
vont,(v-v.on-§.t-#),26,1,0
vos,(v-v.o-O.s-#),13,1,0
votre,(v-v.o-O.t-t.r-R.e-%),19,1,0
voulez,(v-v.ou-u.l-l.ez-e),53,1,0
vouloir,(v-v.ou-u.l-l.oi-wa.r-R),21,1,0
voulu,(v-v.ou-u.l-l.u-y),12,1,0
vous,(v-v.ou-u.s-#),13,1,0
voyage,(v-v.oy-waj.a-a.g-Z.e-#),58,1,0
voyager,(v-v.oy-waj.a-a.g-Z.er-e),58,1,0
voyageur,(v-v.oy-waj.a-a.g-Z.eu-9.r-R),58,1,0
voyant,(v-v.oy-waj.an-@.t-#),58,1,0
voyelle,(v-v.oy-waj.e-E.ll-l.e-#),58,1,0
vrai,(v-v.r-R.ai-E),33,1,0
vraiment,(v-v.r-R.ai-E.m-m.en-@.t-#),33,1,0
vu,(v-v.u-y),10,1,0
